panjang_url,jumlah_titik,jumlah_strip,jumlah_digit,ada_at,ada_https,UsingIP,ShortURL,Redirecting//,PrefixSuffix-,SubDomains,HTTPSDomainURL,jumlah_kata_sensitif,label
17,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
67,4,0,0,1,1,0,0,0,0,0,0,0,1
175,2,2,23,0,1,0,0,0,0,0,0,0,1
65,2,7,6,0,1,0,0,0,1,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,21,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,1,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
158,5,0,20,0,1,0,0,1,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
31,2,1,0,0,1,0,0,0,1,0,0,0,1
34,1,0,0,0,1,0,0,0,0,0,0,0,1
31,2,2,2,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,1,0,1,0,0,0,0,0,0,0,0
29,3,0,0,0,1,0,1,0,0,1,0,0,1
175,2,1,16,0,1,0,0,0,0,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
38,1,6,3,0,1,0,0,0,1,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
41,2,1,1,0,1,0,0,0,1,0,0,0,1
16,1,0,1,0,1,0,0,0,0,0,0,0,0
30,1,1,0,0,1,0,0,0,1,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,1,0,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
51,3,0,2,0,1,0,0,0,0,1,0,0,1
190,3,3,19,0,1,0,0,0,0,0,0,0,1
56,2,5,4,0,0,0,1,0,1,0,0,0,1
47,2,2,1,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,1,0,0,1,0,0,0,1,0,0,0,0
51,3,0,3,0,1,0,0,0,0,1,0,0,1
44,2,0,0,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,1,0,0,0,0,0,0
30,2,0,0,0,1,0,0,0,0,0,0,0,1
18,1,0,1,0,1,0,0,0,0,0,0,0,0
42,2,3,0,0,1,0,0,0,1,0,0,1,1
35,1,0,0,0,1,0,0,0,0,0,0,0,1
20,2,0,0,0,1,0,0,0,0,0,0,0,0
69,2,0,21,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,1,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,18,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
241,2,4,82,0,1,0,0,0,0,0,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,1
61,4,0,2,0,0,0,0,0,0,1,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,1,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
22,2,0,0,0,1,0,0,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
14,1,0,0,0,1,0,0,0,0,0,0,0,0
140,8,0,1,0,1,0,0,0,0,0,0,2,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,10,0,1,0,0,0,0,1,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,0
35,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
53,2,3,7,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,1,0,0,0,0,0,0
23,1,0,3,0,1,0,1,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,25,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,1,0,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
116,6,2,5,0,1,0,0,0,1,0,0,0,1
26,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
40,2,1,2,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,1,0,0,0,0,0,0,0,0
34,1,0,10,0,1,0,0,0,0,0,0,0,1
43,2,2,6,0,1,0,0,0,1,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,0
41,1,0,4,0,1,0,0,0,0,0,0,0,1
88,2,0,6,0,1,0,0,0,0,0,0,0,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
45,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
28,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,1,4,0,1,0,0,0,1,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
131,2,2,19,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,1,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
36,1,2,0,0,1,0,0,0,1,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
64,2,4,1,0,1,0,0,0,0,0,0,0,1
167,2,2,14,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
46,2,0,0,0,1,0,0,0,0,0,0,0,1
34,2,2,2,0,1,0,0,0,1,0,0,0,1
94,5,0,4,0,1,0,0,0,0,0,0,0,1
64,3,1,21,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
87,3,0,5,0,1,0,0,0,0,1,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
57,2,0,0,0,1,0,0,0,0,0,0,0,1
35,2,1,4,0,1,0,0,0,1,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
107,3,1,12,0,1,0,0,0,1,0,0,0,1
40,2,2,6,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,1,0,0,0,0,0,0
23,2,0,2,0,1,0,0,0,0,0,0,0,1
29,1,0,0,0,0,0,0,0,0,0,0,0,1
190,3,1,18,0,0,0,0,0,0,0,0,0,1
32,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,1,0,0,1,0,0,0,1,0,0,0,0
178,3,1,17,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,1
163,5,3,24,0,1,0,0,1,0,0,0,0,1
18,2,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
124,2,0,8,0,1,0,0,0,0,0,0,0,1
83,3,0,8,0,1,0,0,0,0,1,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
42,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,1,2,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,1,0,0,0,0,0,0
21,1,0,1,0,1,0,0,0,0,0,0,0,1
39,2,1,0,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
173,2,1,15,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,20,0,1,0,0,0,0,0,0,0,1
28,1,0,5,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,1,0,0,0,0,0,0
42,2,0,0,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,1,0,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,1,0,1,0,0,0,0,1,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,1,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
35,2,1,1,0,1,0,0,0,0,0,0,0,1
33,2,0,0,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
30,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
32,2,1,6,0,1,0,0,0,1,0,0,0,1
45,2,0,3,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,8,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
61,2,1,3,0,1,0,0,0,1,0,0,0,1
23,1,0,0,0,1,0,1,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,20,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
70,2,1,4,0,1,0,0,0,1,0,0,0,1
17,1,0,1,0,1,0,0,0,0,0,0,0,0
175,2,2,17,0,1,0,0,0,0,0,0,0,1
26,1,1,0,0,1,0,0,0,1,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
29,2,1,0,0,1,0,0,0,1,0,0,0,1
76,2,1,22,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,18,0,1,0,0,0,0,0,0,0,1
51,3,0,4,0,1,0,0,0,0,1,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,1,0,0,1,0,0,0,1,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
25,2,0,0,0,1,0,0,0,0,0,0,0,0
37,2,1,6,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
146,3,1,17,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,0,0,0,0,0,0,1
84,2,0,9,0,1,0,0,0,0,0,0,0,1
29,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
49,2,0,2,0,1,0,0,0,0,0,0,0,1
32,2,0,0,0,1,0,0,0,0,0,0,0,0
82,3,0,9,0,1,0,0,0,0,1,0,0,1
62,3,1,23,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
41,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,30,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
28,1,0,0,0,1,0,0,0,0,0,0,0,0
35,1,0,0,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,27,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
32,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
34,2,0,1,0,1,0,1,0,0,0,0,0,1
175,2,2,18,0,1,0,0,0,0,0,0,0,1
41,2,1,0,0,1,0,0,0,0,0,0,0,1
46,3,1,2,0,1,0,0,1,0,0,0,0,1
175,2,2,19,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,1,3,0,1,0,0,0,1,0,0,0,1
25,1,1,0,0,1,0,0,0,1,0,0,0,0
22,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,3,0,1,0,0,0,0,1,0,0,1
62,3,1,22,0,1,0,0,0,1,0,0,0,1
13,1,0,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,1
190,3,1,17,0,1,0,0,0,0,0,0,0,1
60,2,4,2,0,1,0,0,0,0,0,0,0,1
39,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
45,1,0,0,0,1,0,0,0,0,0,0,0,1
40,2,1,1,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
64,3,1,26,0,1,0,0,0,1,0,0,0,1
355,14,0,55,0,1,0,0,0,0,0,0,1,1
17,1,0,3,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,2,1,0,0,1,0,0,0,1,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,0,0,0,1,0,0,0,0,0,0,0,0
80,6,3,6,1,1,0,0,0,1,1,0,0,1
26,2,0,0,0,1,0,0,0,0,0,0,0,0
36,2,1,4,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,2,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,0,0,1,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
51,3,0,3,0,1,0,0,0,0,1,0,0,1
36,1,0,7,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,0
25,2,1,3,0,1,0,0,0,1,0,0,0,1
35,2,0,0,0,1,0,0,0,0,0,0,0,1
170,5,4,25,0,1,0,0,0,0,0,0,0,1
37,1,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,2,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
83,3,0,15,0,1,0,0,0,0,1,0,0,1
124,2,0,7,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,2,0,1,0,0,0,0,0,0,0,1
190,3,2,14,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
74,3,1,31,0,1,0,1,0,1,1,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,1,17,0,1,0,0,0,0,0,0,0,1
167,2,2,22,0,1,0,0,0,0,0,0,0,1
175,2,3,16,0,1,0,0,0,0,0,0,0,1
175,2,4,15,0,1,0,0,0,0,0,0,0,1
67,3,1,22,0,1,0,0,0,1,0,0,1,1
25,2,1,5,0,1,0,0,0,1,0,0,0,1
52,2,0,1,0,1,0,0,0,0,0,0,0,1
20,2,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,1,0,1,0,0,0,0,0,0,0,0
175,2,1,17,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,1,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,23,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,2,0,1,0,0,0,0,1,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
63,3,1,20,0,1,0,0,0,1,0,0,0,1
32,1,0,0,0,1,0,0,0,0,0,0,0,0
45,2,0,0,0,1,0,0,0,0,0,0,0,1
39,2,0,15,0,1,0,0,0,0,0,0,0,1
39,2,1,0,0,1,0,0,0,1,0,0,1,1
36,2,1,3,0,1,0,0,0,1,0,0,0,1
22,1,0,3,0,1,0,1,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
67,2,0,3,0,1,0,0,0,0,0,0,0,1
63,3,1,16,0,0,0,0,0,1,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,12,0,1,0,0,0,0,1,0,0,1
38,2,1,0,0,1,0,0,0,1,0,0,0,1
75,2,2,1,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,1,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
51,2,1,19,0,0,0,0,0,1,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,1,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
178,3,2,13,0,1,0,0,0,0,0,0,0,1
43,2,0,15,0,1,0,0,0,0,0,0,0,1
41,2,0,0,0,1,0,0,0,0,0,0,1,1
49,2,2,2,0,1,0,0,0,0,0,0,0,1
29,2,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,2,0,1,0,0,0,0,0,0,0,0
87,3,1,17,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
60,3,3,0,0,1,0,0,0,1,0,0,0,1
33,2,0,0,0,1,0,0,0,0,0,0,0,1
30,2,1,0,0,1,0,0,0,1,0,0,0,1
35,1,4,4,0,1,0,0,0,1,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,2,0,1,0,0,0,0,0,0,0,0
175,2,4,16,0,1,0,0,0,0,0,0,0,1
36,2,0,1,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,2,0,1,0,0,0,0,1,0,0,1
39,2,1,1,0,1,0,0,0,1,0,0,0,1
131,2,0,16,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,23,0,1,0,0,0,0,0,0,0,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
54,2,1,3,0,1,0,0,0,0,0,0,0,1
175,2,2,17,0,1,0,0,0,0,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,1,0,1,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
175,2,1,19,0,1,0,0,0,0,0,0,0,1
40,2,5,0,0,1,0,0,0,1,0,0,0,1
167,2,1,17,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
41,2,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
167,2,1,20,0,1,0,0,0,0,0,0,0,1
163,5,0,20,0,1,0,0,0,0,0,0,0,1
35,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
46,3,0,0,0,1,0,0,1,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,2,17,0,1,0,0,0,0,0,0,0,1
139,5,4,20,0,1,0,0,0,0,0,0,1,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,15,0,1,0,0,0,1,0,0,0,1
420,7,0,67,0,1,0,0,0,0,1,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
32,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,3,2,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
28,1,1,0,0,1,0,0,0,1,0,0,0,0
31,2,2,1,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
52,2,3,2,0,1,0,0,0,1,0,0,0,1
167,2,1,16,0,1,0,0,0,0,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,1
41,2,2,12,0,1,0,0,0,1,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,1,19,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,2,0,0,1,0,0,0,1,0,0,1,1
324,2,1,38,0,1,0,0,0,0,0,0,1,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,3,0,1,0,1,0,0,0,0,0,1
54,2,0,2,0,0,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,1,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
37,2,2,0,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
56,3,0,0,1,1,0,1,1,0,0,0,0,1
175,2,2,13,0,1,0,0,0,0,0,0,0,1
156,3,1,14,0,1,0,0,0,0,0,0,0,1
167,2,5,14,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,4,0,1,0,0,0,0,0,0,0,1
22,1,1,0,0,1,0,0,0,1,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
30,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,4,0,1,0,0,0,0,0,0,0,0
